Area_1;Area_2;Dirt;B_cells;CD4;CD8;epithelial;LP;lymphocytes;macrophages;monocytes;muscular;epithel_prolif;strong_infiltrate;T_cells;Tregs;B_cells_2;T_cells_2;Monocytes_2;Macrophages_2
7662;11701;;;;;17252;6172;;;;;;;;;;;;
7663;11703;;;;;17255;6173;;;;;;;;;;;;
7664;11704;;;;;17256;6174;;;;;;;;;;;;
7665;11706;;;;;17257;6175;;;;;;;;;;;;
7666;11707;;;;;17259;6176;;;;;;;;;;;;
7667;11708;;;;;17260;6177;;;;;;;;;;;;
7668;11710;;;;;17261;6178;;;;;;;;;;;;
7671;11711;;;;;17262;6179;;;;;;;;;;;;
7672;11712;;;;;17263;6181;;;;;;;;;;;;
7673;11713;;;;;17264;6182;;;;;;;;;;;;
7675;11716;;;;;17265;6183;;;;;;;;;;;;
7676;11717;;;;;17266;6184;;;;;;;;;;;;
7677;11718;;;;;17267;6185;;;;;;;;;;;;
7680;11719;;;;;17269;6186;;;;;;;;;;;;
7681;11720;;;;;17270;6187;;;;;;;;;;;;
7682;11722;;;;;17271;6188;;;;;;;;;;;;
7683;11723;;;;;17272;6189;;;;;;;;;;;;
7684;11728;;;;;17273;6190;;;;;;;;;;;;
7686;11729;;;;;17274;6191;;;;;;;;;;;;
7687;11730;;;;;17277;6193;;;;;;;;;;;;
7688;11731;;;;;17278;6194;;;;;;;;;;;;
7689;11732;;;;;17279;6195;;;;;;;;;;;;
7690;11733;;;;;17280;6197;;;;;;;;;;;;
7691;11734;;;;;17281;6198;;;;;;;;;;;;
7692;11737;;;;;17282;6200;;;;;;;;;;;;
7693;11739;;;;;17283;6201;;;;;;;;;;;;
7694;11740;;;;;17286;6203;;;;;;;;;;;;
7697;11744;;;;;17287;6204;;;;;;;;;;;;
7698;11745;;;;;17288;6205;;;;;;;;;;;;
7699;11748;;;;;17289;6208;;;;;;;;;;;;
7702;11752;;;;;17290;6209;;;;;;;;;;;;
7705;11753;;;;;17291;6210;;;;;;;;;;;;
7706;11754;;;;;17292;6211;;;;;;;;;;;;
7707;11755;;;;;17293;6214;;;;;;;;;;;;
7708;11756;;;;;17294;6215;;;;;;;;;;;;
7711;11757;;;;;17295;6216;;;;;;;;;;;;
7712;11759;;;;;17296;6217;;;;;;;;;;;;
7713;11761;;;;;17297;6219;;;;;;;;;;;;
7714;11763;;;;;17298;6220;;;;;;;;;;;;
7716;11764;;;;;17299;6221;;;;;;;;;;;;
7717;11771;;;;;17301;6225;;;;;;;;;;;;
7718;11772;;;;;17303;6226;;;;;;;;;;;;
7719;11776;;;;;17305;6227;;;;;;;;;;;;
7720;11777;;;;;17306;6228;;;;;;;;;;;;
7722;11778;;;;;17307;6229;;;;;;;;;;;;
7723;11779;;;;;17309;6230;;;;;;;;;;;;
7724;11781;;;;;17310;6231;;;;;;;;;;;;
7725;11782;;;;;17311;6233;;;;;;;;;;;;
7726;11783;;;;;17313;6236;;;;;;;;;;;;
7727;11784;;;;;17315;6239;;;;;;;;;;;;
7728;11786;;;;;17316;6240;;;;;;;;;;;;
7731;11792;;;;;17317;6241;;;;;;;;;;;;
7732;11793;;;;;17318;6242;;;;;;;;;;;;
7733;11794;;;;;17320;6243;;;;;;;;;;;;
7734;11795;;;;;17321;6245;;;;;;;;;;;;
7735;11796;;;;;17322;6246;;;;;;;;;;;;
7736;11797;;;;;17323;6247;;;;;;;;;;;;
7740;11798;;;;;17324;6248;;;;;;;;;;;;
7741;11802;;;;;17325;6249;;;;;;;;;;;;
7744;11803;;;;;17326;6250;;;;;;;;;;;;
7745;11804;;;;;17327;6252;;;;;;;;;;;;
7746;11808;;;;;17328;6254;;;;;;;;;;;;
7749;11809;;;;;17329;6255;;;;;;;;;;;;
7750;11810;;;;;17330;6256;;;;;;;;;;;;
7752;11813;;;;;17331;6257;;;;;;;;;;;;
7753;11816;;;;;17333;6258;;;;;;;;;;;;
7755;11819;;;;;17334;6259;;;;;;;;;;;;
7756;11820;;;;;17335;6260;;;;;;;;;;;;
7760;11822;;;;;17337;6261;;;;;;;;;;;;
7761;11823;;;;;17338;6262;;;;;;;;;;;;
7762;11824;;;;;17339;6265;;;;;;;;;;;;
7763;11825;;;;;17340;6267;;;;;;;;;;;;
7764;11827;;;;;17341;6269;;;;;;;;;;;;
7765;11828;;;;;17342;6270;;;;;;;;;;;;
7766;11829;;;;;17343;6271;;;;;;;;;;;;
7767;11831;;;;;17344;6273;;;;;;;;;;;;
7768;11834;;;;;17345;6274;;;;;;;;;;;;
7769;11836;;;;;17346;6275;;;;;;;;;;;;
7770;11837;;;;;17347;6276;;;;;;;;;;;;
7771;11839;;;;;17348;6277;;;;;;;;;;;;
7772;11843;;;;;17352;6278;;;;;;;;;;;;
7773;11847;;;;;17353;6280;;;;;;;;;;;;
7775;11848;;;;;17354;6281;;;;;;;;;;;;
7776;11852;;;;;17355;6282;;;;;;;;;;;;
7777;11856;;;;;17356;6284;;;;;;;;;;;;
7778;11857;;;;;17357;6286;;;;;;;;;;;;
7779;11859;;;;;17358;6287;;;;;;;;;;;;
7780;11860;;;;;17360;6291;;;;;;;;;;;;
7783;11861;;;;;17361;6293;;;;;;;;;;;;
7785;11863;;;;;17362;6294;;;;;;;;;;;;
7786;11864;;;;;17363;6295;;;;;;;;;;;;
7787;11865;;;;;17365;6296;;;;;;;;;;;;
7788;11870;;;;;17366;6298;;;;;;;;;;;;
7789;11871;;;;;17367;6300;;;;;;;;;;;;
7790;11872;;;;;17368;6301;;;;;;;;;;;;
7792;11873;;;;;17369;6302;;;;;;;;;;;;
7793;11876;;;;;17371;6303;;;;;;;;;;;;
7794;11881;;;;;17372;6306;;;;;;;;;;;;
7795;11882;;;;;17373;6307;;;;;;;;;;;;
7799;11885;;;;;17374;6309;;;;;;;;;;;;
7800;11886;;;;;17375;6310;;;;;;;;;;;;
7801;11888;;;;;17376;6311;;;;;;;;;;;;
7802;11891;;;;;17377;6312;;;;;;;;;;;;
7805;11892;;;;;17378;6313;;;;;;;;;;;;
7806;11894;;;;;17379;6314;;;;;;;;;;;;
7807;11896;;;;;17380;6315;;;;;;;;;;;;
7808;11897;;;;;17381;6316;;;;;;;;;;;;
7809;11902;;;;;17382;6317;;;;;;;;;;;;
7810;11906;;;;;17383;6320;;;;;;;;;;;;
7813;11907;;;;;17384;6321;;;;;;;;;;;;
7814;11908;;;;;17385;6323;;;;;;;;;;;;
7815;11909;;;;;17386;6324;;;;;;;;;;;;
7818;11910;;;;;17387;6325;;;;;;;;;;;;
7819;11912;;;;;17388;6327;;;;;;;;;;;;
7820;11914;;;;;17390;6328;;;;;;;;;;;;
7821;11915;;;;;17391;6329;;;;;;;;;;;;
7822;11916;;;;;17393;6331;;;;;;;;;;;;
7823;11918;;;;;17394;6332;;;;;;;;;;;;
7828;11920;;;;;17395;6333;;;;;;;;;;;;
7832;11921;;;;;17396;6334;;;;;;;;;;;;
7833;11922;;;;;17397;6335;;;;;;;;;;;;
7834;11924;;;;;17398;6336;;;;;;;;;;;;
7835;11925;;;;;17399;6337;;;;;;;;;;;;
7836;11926;;;;;17400;6338;;;;;;;;;;;;
7838;11930;;;;;17401;6339;;;;;;;;;;;;
7839;11931;;;;;17402;6344;;;;;;;;;;;;
7840;11932;;;;;17403;6345;;;;;;;;;;;;
7842;11933;;;;;17404;6346;;;;;;;;;;;;
7843;11935;;;;;17405;6348;;;;;;;;;;;;
7844;11937;;;;;17406;6349;;;;;;;;;;;;
7845;11938;;;;;17407;6350;;;;;;;;;;;;
7846;11939;;;;;17409;6352;;;;;;;;;;;;
7847;11940;;;;;17410;6353;;;;;;;;;;;;
7848;11942;;;;;17411;6354;;;;;;;;;;;;
7851;11946;;;;;17413;6355;;;;;;;;;;;;
7852;11947;;;;;17414;6356;;;;;;;;;;;;
7853;11949;;;;;17415;6358;;;;;;;;;;;;
7854;11950;;;;;17416;6359;;;;;;;;;;;;
7855;11952;;;;;17417;6360;;;;;;;;;;;;
7860;11954;;;;;17419;6361;;;;;;;;;;;;
7863;11955;;;;;17420;6362;;;;;;;;;;;;
7864;11957;;;;;17421;6364;;;;;;;;;;;;
7865;11958;;;;;17422;6365;;;;;;;;;;;;
7866;11959;;;;;17423;6366;;;;;;;;;;;;
7868;11960;;;;;17424;6367;;;;;;;;;;;;
7869;11961;;;;;17425;6368;;;;;;;;;;;;
7870;11962;;;;;17426;6369;;;;;;;;;;;;
7871;11963;;;;;17427;6370;;;;;;;;;;;;
7872;11967;;;;;17428;6371;;;;;;;;;;;;
7873;11972;;;;;17429;6372;;;;;;;;;;;;
7874;11973;;;;;17430;6373;;;;;;;;;;;;
7875;11974;;;;;17431;6374;;;;;;;;;;;;
7876;11975;;;;;17432;6375;;;;;;;;;;;;
7877;11978;;;;;17433;6376;;;;;;;;;;;;
7878;11981;;;;;17434;6377;;;;;;;;;;;;
7879;11982;;;;;17435;6378;;;;;;;;;;;;
7880;11983;;;;;17436;6380;;;;;;;;;;;;
7883;11988;;;;;17437;6381;;;;;;;;;;;;
7884;11989;;;;;17438;6382;;;;;;;;;;;;
7886;11991;;;;;17440;6383;;;;;;;;;;;;
7887;11992;;;;;17442;6384;;;;;;;;;;;;
7888;11993;;;;;17443;6386;;;;;;;;;;;;
7889;11994;;;;;17444;6387;;;;;;;;;;;;
7891;11996;;;;;17446;6389;;;;;;;;;;;;
7892;11997;;;;;17447;6390;;;;;;;;;;;;
7893;11998;;;;;17448;6391;;;;;;;;;;;;
7894;11999;;;;;17450;6392;;;;;;;;;;;;
7896;12000;;;;;17451;6394;;;;;;;;;;;;
7897;12001;;;;;17452;6395;;;;;;;;;;;;
7898;12002;;;;;17453;6396;;;;;;;;;;;;
7900;12003;;;;;17454;6397;;;;;;;;;;;;
7901;12004;;;;;17456;6398;;;;;;;;;;;;
7902;12005;;;;;17457;6400;;;;;;;;;;;;
7904;12006;;;;;17458;6403;;;;;;;;;;;;
7906;12008;;;;;17459;6404;;;;;;;;;;;;
7907;12009;;;;;17460;6406;;;;;;;;;;;;
7908;12011;;;;;17461;6408;;;;;;;;;;;;
7909;12015;;;;;17462;6410;;;;;;;;;;;;
7910;12016;;;;;17464;6411;;;;;;;;;;;;
7911;12017;;;;;17465;6412;;;;;;;;;;;;
7913;12018;;;;;17466;6413;;;;;;;;;;;;
7914;12020;;;;;17467;6414;;;;;;;;;;;;
7916;12021;;;;;17468;6415;;;;;;;;;;;;
7917;12022;;;;;17469;6417;;;;;;;;;;;;
7922;12024;;;;;17471;6418;;;;;;;;;;;;
7923;12025;;;;;17472;6419;;;;;;;;;;;;
7924;12026;;;;;17473;6420;;;;;;;;;;;;
7925;12028;;;;;17476;6421;;;;;;;;;;;;
7926;12032;;;;;17477;6422;;;;;;;;;;;;
7927;12033;;;;;17478;6423;;;;;;;;;;;;
7928;12037;;;;;17479;6425;;;;;;;;;;;;
7929;12038;;;;;17480;6426;;;;;;;;;;;;
7930;12040;;;;;17481;6427;;;;;;;;;;;;
7932;12041;;;;;17483;6428;;;;;;;;;;;;
7933;12042;;;;;17484;6429;;;;;;;;;;;;
7935;12043;;;;;17485;6432;;;;;;;;;;;;
7936;12044;;;;;17486;6433;;;;;;;;;;;;
7937;12045;;;;;17487;6434;;;;;;;;;;;;
7938;12048;;;;;17488;6435;;;;;;;;;;;;
7939;12053;;;;;17489;6436;;;;;;;;;;;;
7940;12056;;;;;17490;6437;;;;;;;;;;;;
7941;12058;;;;;17491;6438;;;;;;;;;;;;
7943;12059;;;;;17493;6439;;;;;;;;;;;;
7944;12060;;;;;17495;6440;;;;;;;;;;;;
7946;12063;;;;;17496;6441;;;;;;;;;;;;
7951;12066;;;;;17497;6443;;;;;;;;;;;;
7952;12067;;;;;17498;6446;;;;;;;;;;;;
7953;12068;;;;;17499;6447;;;;;;;;;;;;
7954;12071;;;;;17501;6448;;;;;;;;;;;;
7958;12072;;;;;17502;6449;;;;;;;;;;;;
7959;12074;;;;;17503;6450;;;;;;;;;;;;
7960;12079;;;;;17504;6452;;;;;;;;;;;;
7961;12080;;;;;17505;6454;;;;;;;;;;;;
7962;12081;;;;;17506;6455;;;;;;;;;;;;
7963;12082;;;;;17507;6456;;;;;;;;;;;;
7964;12085;;;;;17509;6457;;;;;;;;;;;;
7967;12086;;;;;17510;6458;;;;;;;;;;;;
7969;12087;;;;;17511;6460;;;;;;;;;;;;
7973;12091;;;;;17512;6462;;;;;;;;;;;;
7974;12092;;;;;17513;6463;;;;;;;;;;;;
7975;12093;;;;;17515;6466;;;;;;;;;;;;
7976;12094;;;;;17516;6467;;;;;;;;;;;;
7977;12095;;;;;17517;6469;;;;;;;;;;;;
7980;12098;;;;;17518;6470;;;;;;;;;;;;
7981;12099;;;;;17519;6471;;;;;;;;;;;;
7982;12100;;;;;17520;6472;;;;;;;;;;;;
7983;12106;;;;;17521;6474;;;;;;;;;;;;
7984;12107;;;;;17523;6475;;;;;;;;;;;;
7985;12109;;;;;17524;6477;;;;;;;;;;;;
7987;12112;;;;;17526;6478;;;;;;;;;;;;
7988;12114;;;;;17527;6479;;;;;;;;;;;;
7989;12115;;;;;17528;6480;;;;;;;;;;;;
7991;12116;;;;;17529;6482;;;;;;;;;;;;
7992;12117;;;;;17532;6483;;;;;;;;;;;;
7993;12119;;;;;17533;6484;;;;;;;;;;;;
7994;12120;;;;;17534;6486;;;;;;;;;;;;
7995;12121;;;;;17535;6487;;;;;;;;;;;;
7997;12125;;;;;17536;6488;;;;;;;;;;;;
7998;12127;;;;;17538;6489;;;;;;;;;;;;
7999;12129;;;;;17539;6490;;;;;;;;;;;;
8000;12133;;;;;17540;6491;;;;;;;;;;;;
8001;12138;;;;;17541;6492;;;;;;;;;;;;
8002;12139;;;;;17542;6493;;;;;;;;;;;;
8003;12140;;;;;17543;6494;;;;;;;;;;;;
8004;12144;;;;;17544;6495;;;;;;;;;;;;
8005;12145;;;;;17545;6496;;;;;;;;;;;;
8006;12146;;;;;17546;6498;;;;;;;;;;;;
8007;12147;;;;;17547;6499;;;;;;;;;;;;
8009;12151;;;;;17549;6500;;;;;;;;;;;;
8010;12154;;;;;17550;6501;;;;;;;;;;;;
8011;12156;;;;;17551;6502;;;;;;;;;;;;
8012;12158;;;;;17552;6503;;;;;;;;;;;;
8014;12159;;;;;17554;6504;;;;;;;;;;;;
8015;12160;;;;;17555;6506;;;;;;;;;;;;
8017;12161;;;;;17556;6507;;;;;;;;;;;;
8018;12162;;;;;17557;6508;;;;;;;;;;;;
8019;12166;;;;;17558;6509;;;;;;;;;;;;
8020;12168;;;;;17559;6511;;;;;;;;;;;;
8021;12169;;;;;17560;6512;;;;;;;;;;;;
8022;12171;;;;;17562;6513;;;;;;;;;;;;
8024;12174;;;;;17563;6514;;;;;;;;;;;;
8025;12175;;;;;17564;6515;;;;;;;;;;;;
8027;12176;;;;;17565;6516;;;;;;;;;;;;
8028;12183;;;;;17566;6517;;;;;;;;;;;;
8029;12184;;;;;17567;6519;;;;;;;;;;;;
8031;12185;;;;;17568;6520;;;;;;;;;;;;
8032;12186;;;;;17569;6521;;;;;;;;;;;;
8035;12187;;;;;17570;6522;;;;;;;;;;;;
8036;12189;;;;;17573;6523;;;;;;;;;;;;
8038;12191;;;;;17574;6524;;;;;;;;;;;;
8040;12192;;;;;17575;6525;;;;;;;;;;;;
8041;12193;;;;;17577;6526;;;;;;;;;;;;
8042;12194;;;;;17578;6527;;;;;;;;;;;;
8043;12198;;;;;17579;6528;;;;;;;;;;;;
8044;12199;;;;;17580;6530;;;;;;;;;;;;
8045;12200;;;;;17582;6531;;;;;;;;;;;;
8047;12202;;;;;17584;6532;;;;;;;;;;;;
8048;12204;;;;;17586;6534;;;;;;;;;;;;
8049;12205;;;;;17587;6535;;;;;;;;;;;;
8050;12206;;;;;17588;6536;;;;;;;;;;;;
8051;12208;;;;;17589;6537;;;;;;;;;;;;
8052;12210;;;;;17591;6538;;;;;;;;;;;;
8053;12211;;;;;17592;6539;;;;;;;;;;;;
8054;12213;;;;;17593;6542;;;;;;;;;;;;
8055;12216;;;;;17595;6543;;;;;;;;;;;;
8058;12217;;;;;17596;6544;;;;;;;;;;;;
8059;12218;;;;;17598;6545;;;;;;;;;;;;
8060;12219;;;;;17599;6546;;;;;;;;;;;;
8061;12222;;;;;17600;6547;;;;;;;;;;;;
8063;12224;;;;;17601;6548;;;;;;;;;;;;
8064;12225;;;;;17602;6550;;;;;;;;;;;;
8065;12226;;;;;17603;6551;;;;;;;;;;;;
8067;12228;;;;;17604;6552;;;;;;;;;;;;
8068;12230;;;;;17605;6553;;;;;;;;;;;;
8069;12231;;;;;17606;6554;;;;;;;;;;;;
8070;12233;;;;;17607;6556;;;;;;;;;;;;
8072;12236;;;;;17608;6558;;;;;;;;;;;;
8074;12238;;;;;17609;6559;;;;;;;;;;;;
8076;12245;;;;;17610;6560;;;;;;;;;;;;
8077;12246;;;;;17611;6561;;;;;;;;;;;;
8078;12248;;;;;17612;6562;;;;;;;;;;;;
8079;12249;;;;;17613;6563;;;;;;;;;;;;
8080;12250;;;;;17614;6566;;;;;;;;;;;;
8081;12253;;;;;17615;6567;;;;;;;;;;;;
8082;12256;;;;;17616;6568;;;;;;;;;;;;
8085;12259;;;;;17617;6570;;;;;;;;;;;;
8086;12260;;;;;17618;6571;;;;;;;;;;;;
8088;12261;;;;;17619;6573;;;;;;;;;;;;
8089;12264;;;;;17620;6575;;;;;;;;;;;;
8090;12265;;;;;17622;6576;;;;;;;;;;;;
8091;12266;;;;;17623;6578;;;;;;;;;;;;
8092;12268;;;;;17624;6579;;;;;;;;;;;;
8093;12269;;;;;17625;6580;;;;;;;;;;;;
8096;12270;;;;;17626;6581;;;;;;;;;;;;
8097;12272;;;;;17627;6582;;;;;;;;;;;;
8098;12273;;;;;17628;6583;;;;;;;;;;;;
8100;12274;;;;;17629;6585;;;;;;;;;;;;
8101;12275;;;;;17630;6586;;;;;;;;;;;;
8102;12276;;;;;17631;6587;;;;;;;;;;;;
8103;12279;;;;;17632;6588;;;;;;;;;;;;
8104;12280;;;;;17634;6589;;;;;;;;;;;;
8108;12283;;;;;17636;6590;;;;;;;;;;;;
8109;12284;;;;;17637;6591;;;;;;;;;;;;
8110;12287;;;;;17638;6592;;;;;;;;;;;;
8111;12288;;;;;17639;6594;;;;;;;;;;;;
8113;12289;;;;;17642;6595;;;;;;;;;;;;
8114;12297;;;;;17643;6596;;;;;;;;;;;;
8115;12298;;;;;17644;6597;;;;;;;;;;;;
8116;12299;;;;;17646;6599;;;;;;;;;;;;
8117;12303;;;;;17647;6600;;;;;;;;;;;;
8118;12306;;;;;17648;6601;;;;;;;;;;;;
8119;12307;;;;;17649;6602;;;;;;;;;;;;
8120;12308;;;;;17650;6603;;;;;;;;;;;;
8121;12311;;;;;17651;6604;;;;;;;;;;;;
8122;12312;;;;;17652;6605;;;;;;;;;;;;
8123;12313;;;;;17653;6607;;;;;;;;;;;;
8124;12314;;;;;17654;6608;;;;;;;;;;;;
8125;12315;;;;;17655;6609;;;;;;;;;;;;
8127;12316;;;;;17656;6611;;;;;;;;;;;;
8128;12324;;;;;17658;6612;;;;;;;;;;;;
8129;12325;;;;;17659;6613;;;;;;;;;;;;
8130;12326;;;;;17660;6616;;;;;;;;;;;;
8131;12327;;;;;17662;6619;;;;;;;;;;;;
8133;12328;;;;;17663;6620;;;;;;;;;;;;
8134;12331;;;;;17664;6622;;;;;;;;;;;;
8136;12333;;;;;17666;6623;;;;;;;;;;;;
8138;12336;;;;;17667;6624;;;;;;;;;;;;
8140;12337;;;;;17668;6626;;;;;;;;;;;;
8141;12339;;;;;17669;6628;;;;;;;;;;;;
8142;12343;;;;;17670;6629;;;;;;;;;;;;
8143;12344;;;;;17671;6633;;;;;;;;;;;;
8145;12346;;;;;17672;6635;;;;;;;;;;;;
8146;12347;;;;;17673;6636;;;;;;;;;;;;
8150;12348;;;;;17674;6637;;;;;;;;;;;;
8151;12352;;;;;17675;6639;;;;;;;;;;;;
8153;12353;;;;;17677;6640;;;;;;;;;;;;
8154;12356;;;;;17678;6641;;;;;;;;;;;;
8155;12357;;;;;17679;6642;;;;;;;;;;;;
8156;12362;;;;;17680;6643;;;;;;;;;;;;
8157;12363;;;;;17681;6644;;;;;;;;;;;;
8158;12366;;;;;17682;6645;;;;;;;;;;;;
8159;12367;;;;;17683;6647;;;;;;;;;;;;
8160;12368;;;;;17685;6648;;;;;;;;;;;;
8161;12369;;;;;17686;6649;;;;;;;;;;;;
8162;12374;;;;;17687;6650;;;;;;;;;;;;
8164;12375;;;;;17689;6651;;;;;;;;;;;;
8165;12376;;;;;17691;6652;;;;;;;;;;;;
8167;12378;;;;;17692;6653;;;;;;;;;;;;
8168;12379;;;;;17693;6654;;;;;;;;;;;;
8169;12381;;;;;17694;6655;;;;;;;;;;;;
8171;12382;;;;;17695;6656;;;;;;;;;;;;
8172;12386;;;;;17696;6657;;;;;;;;;;;;
8173;12387;;;;;17697;6658;;;;;;;;;;;;
8174;12388;;;;;17699;6660;;;;;;;;;;;;
8175;12391;;;;;17700;6661;;;;;;;;;;;;
8177;12393;;;;;17701;6662;;;;;;;;;;;;
8178;12396;;;;;17702;6664;;;;;;;;;;;;
8179;12398;;;;;17703;6666;;;;;;;;;;;;
8182;12399;;;;;17704;6667;;;;;;;;;;;;
8183;12400;;;;;17705;6668;;;;;;;;;;;;
8184;12402;;;;;17707;6670;;;;;;;;;;;;
8185;12403;;;;;17709;6671;;;;;;;;;;;;
8186;12405;;;;;17710;6672;;;;;;;;;;;;
8187;12406;;;;;17712;6673;;;;;;;;;;;;
8190;12409;;;;;17713;6675;;;;;;;;;;;;
8191;12411;;;;;17714;6676;;;;;;;;;;;;
8192;12412;;;;;17716;6677;;;;;;;;;;;;
8193;12413;;;;;17717;6678;;;;;;;;;;;;
8194;12414;;;;;17718;6679;;;;;;;;;;;;
8195;12416;;;;;17719;6682;;;;;;;;;;;;
8196;12417;;;;;17720;6683;;;;;;;;;;;;
8198;12418;;;;;17721;6684;;;;;;;;;;;;
8199;12419;;;;;17722;6685;;;;;;;;;;;;
8200;12422;;;;;17723;6686;;;;;;;;;;;;
8201;12423;;;;;17724;6687;;;;;;;;;;;;
8202;12424;;;;;17725;6688;;;;;;;;;;;;
8203;12427;;;;;17726;6689;;;;;;;;;;;;
8204;12432;;;;;17727;6690;;;;;;;;;;;;
8205;12433;;;;;17728;6691;;;;;;;;;;;;
8206;12435;;;;;17729;6692;;;;;;;;;;;;
8208;12440;;;;;17730;6693;;;;;;;;;;;;
8209;12444;;;;;17731;6694;;;;;;;;;;;;
8210;12445;;;;;17732;6695;;;;;;;;;;;;
8211;12446;;;;;17733;6696;;;;;;;;;;;;
8212;12448;;;;;17734;6697;;;;;;;;;;;;
8213;12450;;;;;17735;6698;;;;;;;;;;;;
8214;12451;;;;;17736;6699;;;;;;;;;;;;
8216;12452;;;;;17737;6700;;;;;;;;;;;;
8217;12456;;;;;17738;6703;;;;;;;;;;;;
8218;12457;;;;;17739;6704;;;;;;;;;;;;
8219;12458;;;;;17740;6705;;;;;;;;;;;;
8220;12459;;;;;17742;6706;;;;;;;;;;;;
8221;12462;;;;;17743;6707;;;;;;;;;;;;
8223;12465;;;;;17744;6708;;;;;;;;;;;;
8224;12466;;;;;17746;6709;;;;;;;;;;;;
8225;12468;;;;;17747;6710;;;;;;;;;;;;
8227;12469;;;;;17748;6711;;;;;;;;;;;;
8228;12471;;;;;17749;6712;;;;;;;;;;;;
8230;12472;;;;;17751;6713;;;;;;;;;;;;
8231;12473;;;;;17752;6714;;;;;;;;;;;;
8232;12475;;;;;17753;6715;;;;;;;;;;;;
8234;12478;;;;;17754;6716;;;;;;;;;;;;
8235;12479;;;;;17755;6718;;;;;;;;;;;;
8238;12480;;;;;17757;6719;;;;;;;;;;;;
8239;12481;;;;;17759;6720;;;;;;;;;;;;
8242;12482;;;;;17761;6723;;;;;;;;;;;;
8243;12484;;;;;17762;6724;;;;;;;;;;;;
8244;12485;;;;;17763;6725;;;;;;;;;;;;
8247;12487;;;;;17764;6726;;;;;;;;;;;;
8248;12488;;;;;17766;6727;;;;;;;;;;;;
8249;12491;;;;;17768;6729;;;;;;;;;;;;
8250;12492;;;;;17769;6730;;;;;;;;;;;;
8251;12493;;;;;17772;6731;;;;;;;;;;;;
8252;12494;;;;;17774;6732;;;;;;;;;;;;
8253;12496;;;;;17775;6733;;;;;;;;;;;;
8254;12498;;;;;17777;6734;;;;;;;;;;;;
8255;12499;;;;;17780;6735;;;;;;;;;;;;
8256;12504;;;;;17781;6738;;;;;;;;;;;;
8257;12505;;;;;17782;6739;;;;;;;;;;;;
8258;12506;;;;;17783;6740;;;;;;;;;;;;
8259;12510;;;;;17784;6741;;;;;;;;;;;;
8260;12513;;;;;17785;6743;;;;;;;;;;;;
8262;12514;;;;;17786;6744;;;;;;;;;;;;
8263;12516;;;;;17787;6745;;;;;;;;;;;;
8264;12517;;;;;17789;6746;;;;;;;;;;;;
8265;12518;;;;;17790;6747;;;;;;;;;;;;
8266;12520;;;;;17791;6748;;;;;;;;;;;;
8267;12521;;;;;17792;6749;;;;;;;;;;;;
8268;12523;;;;;17793;6751;;;;;;;;;;;;
8269;12524;;;;;17795;6752;;;;;;;;;;;;
8271;12528;;;;;17796;6753;;;;;;;;;;;;
8272;12529;;;;;17797;6754;;;;;;;;;;;;
8273;12533;;;;;17798;6755;;;;;;;;;;;;
8274;12534;;;;;17800;6756;;;;;;;;;;;;
8275;12535;;;;;17801;6757;;;;;;;;;;;;
8276;12537;;;;;17802;6758;;;;;;;;;;;;
8277;12538;;;;;17803;6759;;;;;;;;;;;;
8278;12542;;;;;17804;6760;;;;;;;;;;;;
8281;12543;;;;;17805;6762;;;;;;;;;;;;
8282;12545;;;;;17806;6763;;;;;;;;;;;;
8283;12546;;;;;17807;6764;;;;;;;;;;;;
8286;12548;;;;;17809;6765;;;;;;;;;;;;
8287;12549;;;;;17810;6766;;;;;;;;;;;;
8288;12550;;;;;17811;6768;;;;;;;;;;;;
8289;12553;;;;;17812;6769;;;;;;;;;;;;
8290;12554;;;;;17815;6772;;;;;;;;;;;;
8291;12555;;;;;17816;6775;;;;;;;;;;;;
8292;12557;;;;;17817;6776;;;;;;;;;;;;
8293;12558;;;;;17818;6777;;;;;;;;;;;;
8295;12559;;;;;17820;6778;;;;;;;;;;;;
8297;12562;;;;;17821;6779;;;;;;;;;;;;
8298;12563;;;;;17822;6780;;;;;;;;;;;;
8299;12565;;;;;17824;6781;;;;;;;;;;;;
8300;12566;;;;;17825;6783;;;;;;;;;;;;
8302;12567;;;;;17826;6784;;;;;;;;;;;;
8303;12568;;;;;17827;6785;;;;;;;;;;;;
8304;12572;;;;;17828;6786;;;;;;;;;;;;
8305;12573;;;;;17829;6787;;;;;;;;;;;;
8307;12574;;;;;17830;6788;;;;;;;;;;;;
8308;12576;;;;;17831;6790;;;;;;;;;;;;
8309;12577;;;;;17832;6792;;;;;;;;;;;;
8310;12578;;;;;17833;6793;;;;;;;;;;;;
8313;12581;;;;;17837;6794;;;;;;;;;;;;
8314;12582;;;;;17839;6795;;;;;;;;;;;;
8316;12583;;;;;17840;6796;;;;;;;;;;;;
8317;12584;;;;;17842;6797;;;;;;;;;;;;
8318;12585;;;;;17843;6799;;;;;;;;;;;;
8319;12587;;;;;17845;6800;;;;;;;;;;;;
8320;12590;;;;;17846;6801;;;;;;;;;;;;
8323;12591;;;;;17847;6803;;;;;;;;;;;;
8324;12592;;;;;17849;6804;;;;;;;;;;;;
8325;12593;;;;;17850;6805;;;;;;;;;;;;
8326;12597;;;;;17851;6806;;;;;;;;;;;;
8327;12600;;;;;17852;6807;;;;;;;;;;;;
8328;12602;;;;;17853;6808;;;;;;;;;;;;
